,TSS_1::Pseudomonas_phage_phiKZ:3,TSS_2::Pseudomonas_phage_phiKZ:2,TSS_3::Pseudomonas_phage_phiKZ:2,TSS_4::Pseudomonas_phage_phiKZ:4,TSS_5::Pseudomonas_phage_phiKZ:4,TSS_6::Pseudomonas_phage_phiKZ:2,TSS_7::Pseudomonas_phage_phiKZ:2,TSS_8::Pseudomonas_phage_phiKZ:2,TSS_9::Pseudomonas_phage_phiKZ:3,TSS_10::Pseudomonas_phage_phiKZ:,TSS_11::Pseudomonas_phage_phiKZ:,TSS_12::Pseudomonas_phage_phiKZ:,TSS_13::Pseudomonas_phage_phiKZ:,TSS_14::Pseudomonas_phage_phiKZ:,TSS_15::Pseudomonas_phage_phiKZ:,TSS_16::Pseudomonas_phage_phiKZ:,TSS_17::Pseudomonas_phage_phiKZ:,TSS_18::Pseudomonas_phage_phiKZ:,TSS_19::Pseudomonas_phage_phiKZ:,TSS_20::Pseudomonas_phage_phiKZ:,TSS_21::Pseudomonas_phage_phiKZ:,TSS_22::Pseudomonas_phage_phiKZ:,TSS_23::Pseudomonas_phage_phiKZ:,TSS_24::Pseudomonas_phage_phiKZ:,TSS_25::Pseudomonas_phage_phiKZ:,TSS_26::Pseudomonas_phage_phiKZ:,TSS_27::Pseudomonas_phage_phiKZ:,TSS_28::Pseudomonas_phage_phiKZ:,TSS_29::Pseudomonas_phage_phiKZ:,TSS_30::Pseudomonas_phage_phiKZ:,TSS_31::Pseudomonas_phage_phiKZ:,TSS_32::Pseudomonas_phage_phiKZ:,TSS_33::Pseudomonas_phage_phiKZ:,TSS_34::Pseudomonas_phage_phiKZ:,TSS_35::Pseudomonas_phage_phiKZ:,TSS_36::Pseudomonas_phage_phiKZ:,TSS_37::Pseudomonas_phage_phiKZ:,TSS_38::Pseudomonas_phage_phiKZ:,TSS_39::Pseudomonas_phage_phiKZ:,TSS_40::Pseudomonas_phage_phiKZ:,TSS_41::Pseudomonas_phage_phiKZ:,TSS_42::Pseudomonas_phage_phiKZ:,TSS_43::Pseudomonas_phage_phiKZ:,TSS_44::Pseudomonas_phage_phiKZ:,TSS_45::Pseudomonas_phage_phiKZ:,TSS_46::Pseudomonas_phage_phiKZ:,TSS_47::Pseudomonas_phage_phiKZ:,TSS_48::Pseudomonas_phage_phiKZ:,TSS_49::Pseudomonas_phage_phiKZ:,mean
37,0.2649542556832121,0.17016903308953607,0.25297470076535244,0.4215734631466992,0.35368762627487926,0.4018338908361024,0.27278262812477555,0.2873260933084178,0.14670366919408326,0.22503688623279078,0.1420163556080917,0.1986443551557464,0.2624999212997413,0.20395072872794856,0.336454798371738,0.17872283524713575,0.3178078008293253,0.3014663258945271,0.2566117227784148,0.18762233198382192,0.2990781893947644,0.24845336124520898,0.1978492764849463,0.3673026048980988,0.18949537468803865,0.17292591691588347,0.17556673656442273,0.26130008286433715,0.2298127418471036,0.2695680435378387,0.24548104258164619,0.21080120711315103,0.29531881397153875,0.235253068102578,0.2688592611659628,0.08605171378151269,0.08696272080174738,0.2651140213398634,0.20959107732693316,0.2524651559402944,0.21783995688512495,0.20988968689841903,0.27180360093118006,0.32711077501240843,0.2199065258446101,0.4422188816465479,0.24657179398100385,0.127711305472695,0.2641449781580573,0.24647525179486238
38,0.27876545793897767,0.16539911713027075,0.2381170711590715,0.4160034074523005,0.3498521926661011,0.40402322583761824,0.28446550425379363,0.28560004422888147,0.15064502782552397,0.22486337103471454,0.14161651288017327,0.21625968764008582,0.26997997424738857,0.20851746807489874,0.3418434499681895,0.17959889681623342,0.3103810186072799,0.29411774019006176,0.24263838944419827,0.1852546627791635,0.29936627636456314,0.2255827399654906,0.2033247201290759,0.37337968449414655,0.18640492859671193,0.17302459582923607,0.1809213740681475,0.2674618743970756,0.22643163175556297,0.266921402758562,0.25587560496142137,0.21454717944839546,0.3034935955197918,0.24339047824888582,0.26328373629354423,0.09020883524284937,0.0906422902321561,0.2646302003906984,0.21195843150210264,0.23896928945749535,0.21195488319246975,0.209329794210689,0.2634062312231815,0.32138933401371417,0.21903477134257635,0.4362532202140807,0.2499871499150656,0.13608700522668285,0.2591155742424026,0.24641467455942245
39,0.2904824951539339,0.16222114688951367,0.22079902448455008,0.4064616335632742,0.34293538560007836,0.4068823563886056,0.2951374052860184,0.281809398931243,0.15754316685447467,0.2240555377521604,0.14018332697823438,0.23187054775470162,0.27807676297687556,0.21370072025667505,0.3478892428097148,0.18039712488942414,0.3005515183709349,0.28722085760664184,0.23182479310534182,0.18553301249654153,0.29924612388701377,0.2064027071861297,0.20555667521673876,0.3770422997730743,0.18376454559837624,0.17407507264871905,0.18568000053811778,0.2698676411436006,0.223937714063924,0.2633362230774422,0.2647523366725308,0.2160290509412255,0.30688259502192905,0.2561629441546925,0.25797941217886905,0.09538409863125633,0.09651201260484546,0.2634089186395437,0.21699448213460276,0.22608829314726395,0.2078267450951709,0.2081307358344285,0.2552205641632026,0.31382382769017214,0.21383907239505123,0.42696868831985935,0.253112365770125,0.1432534919283297,0.2539995547344773,0.24593578880285002
40,0.29930602018823455,0.15838562818325272,0.20231963847997939,0.3938355634183672,0.33330076203616954,0.41059769902729454,0.304317804303902,0.2789319517405856,0.16736635195355115,0.2216534121306728,0.14024726384853242,0.24703098450843824,0.28541732964368993,0.21667595703466916,0.35238589252890706,0.18100049704342638,0.28960597076182576,0.2830116245756251,0.22301753893187493,0.18726021442426194,0.2979865046293,0.19232103091229585,0.20559628952343623,0.377313916939399,0.18195173768012296,0.17500630192159378,0.1885827289716143,0.2693796821747237,0.22320437311932356,0.2583536062438015,0.26934278488652763,0.21381277991489153,0.30742182725013756,0.269337277513343,0.2536080917770018,0.10088587745368724,0.10544328433421657,0.2621511510978996,0.22074146642769615,0.21421960122430095,0.2083280705696667,0.20655525844615957,0.24942572514497355,0.3065029722977787,0.2053166381369813,0.4150200225459943,0.2567237055982193,0.15179407806611311,0.2489996803523579,0.24512233816156767
41,0.30640429256898105,0.15391798209894259,0.1835347621436894,0.3799357819286819,0.32106358654007544,0.41770298442450715,0.3108335709675535,0.2764907022259636,0.17810213894243992,0.21590326838551235,0.14150631016567425,0.2627797887423684,0.29197496956950125,0.217903247999588,0.3550462120091934,0.18166317647588845,0.27737801396363854,0.28287169327299194,0.2164829372662632,0.19038169874585548,0.2947389237212604,0.1816021537641907,0.2024671129378357,0.3757320115835776,0.18131848626762603,0.17764311165949842,0.18896439931481285,0.26809900000998776,0.2217257823468161,0.2533162944775186,0.2708053457392209,0.20905782840257253,0.3052134494651499,0.27951155520005744,0.2502912442578159,0.10824846038670995,0.11655883201779586,0.26085452527134195,0.22331112752347598,0.2046809283595709,0.214096276823525,0.2064571211146647,0.2449155346127266,0.2998508084446503,0.19526339845297352,0.40352694576756826,0.25976753239752054,0.15907476163145545,0.24564998425164367,0.24417591948246684
42,0.3118021853833544,0.1486420634491049,0.1639497626663323,0.36520165067298943,0.3050831799775341,0.42788835046953294,0.31443061564778746,0.2746012395121076,0.18967580599799327,0.210282866806125,0.1438074052029671,0.27662840070846767,0.29596360778103864,0.21841134408002025,0.35694798285400864,0.18027875003354235,0.2637955464586457,0.2836118280535235,0.2104261680437629,0.1947366871738638,0.2934400314386213,0.17405497054660898,0.197879000907572,0.3717664182944739,0.1824661191057591,0.1806516440848353,0.18670449871342254,0.264687827782438,0.21845222263037428,0.24822648416790188,0.27238422874495993,0.20412245462063788,0.2989746012765638,0.286248228124724,0.2476913216083326,0.11514363993538271,0.1286787840136195,0.25882960459065985,0.22339900012500435,0.19999293791020928,0.2206719478659418,0.20613312622246438,0.24227347037581418,0.2959794269331858,0.18407215451827913,0.3939573247709144,0.260410005777107,0.16310555334646182,0.2421525300828149,0.2428309183568936
43,0.31540852726692087,0.1460625605643398,0.14367517873963678,0.3493497945544507,0.28757376645192545,0.4401574940466381,0.31466956319170913,0.27419773556679616,0.20289683289522928,0.20505481553885083,0.148258271584927,0.28699034921442046,0.2966470289960945,0.21846643352003264,0.3578439779509306,0.1780227804340197,0.24945719679344772,0.2832650834946808,0.2057210452808938,0.19834918412329,0.2905985363307445,0.17040528362336332,0.1920527879606291,0.36540508618982726,0.18489903790514922,0.18329998969832606,0.18172248701373123,0.2587698136096857,0.21531710976361498,0.242889164309745,0.276211621239237,0.20021010027305702,0.28929221958982543,0.29012452240624487,0.2467902032434027,0.12300995726032307,0.13956512218436226,0.25498444428033384,0.2215213256323037,0.20047937803592553,0.2261654852826704,0.2026010945840817,0.24196318240348988,0.2940067725136948,0.17169646503767624,0.3874737185522084,0.2599872349258126,0.16291182388919875,0.24005471604040282,0.2411525776324143
44,0.3207689512568835,0.1477172972844803,0.12548946916565148,0.33273045187204714,0.26995001868399887,0.44772453794628425,0.3119121067835462,0.2751706338207039,0.21738811456033513,0.20046868879188878,0.15337434565320202,0.29634622957348633,0.29541362607965344,0.21704283273434632,0.3578113357175584,0.1748530246983156,0.2339668998015198,0.28348845564735814,0.20101722558183188,0.19877982713672787,0.2865454103093384,0.1698123488479642,0.18707711942935426,0.3571992246392314,0.1892452178062962,0.18505309573901757,0.17641275099945242,0.2533858012233313,0.21295210816044802,0.23746232265319062,0.2816053201015908,0.19811544269826425,0.27394093057924207,0.2897808652103181,0.2445023290988159,0.12984156055443705,0.1506220139194761,0.24822682658270284,0.21797138232089538,0.2050196510090745,0.22760346390872313,0.19513884677192286,0.24614888352097292,0.29160645731445645,0.16053962902930435,0.3855261365570881,0.25701631127018,0.1602854454656575,0.23950422376505115,0.2391745957607269
45,0.32712819272794325,0.15313961226767386,0.10964220418082504,0.31602382359515113,0.2536313610383113,0.44771597410830727,0.30795072786991046,0.27549532398806575,0.23293456328850773,0.19431235808770458,0.15823812517145952,0.30409083052333713,0.29433042838983514,0.2141209030177696,0.35685734539679637,0.17022248729132133,0.21866762691037556,0.2846099518863151,0.19722216803304993,0.1934076373810899,0.2832399830916289,0.17156239618330135,0.18127889463309188,0.34558120424781275,0.19337322399005932,0.18792095864559732,0.17476868659560368,0.2506166635377368,0.2102681530755651,0.23290649792418625,0.29041471570230143,0.19802469428193048,0.25486092831159846,0.28570070331078096,0.24045579413859247,0.135628865392284,0.16022608499446847,0.24175785921435372,0.21248350473489483,0.211326622161263,0.2258469524833938,0.1834468148608061,0.25143648285330866,0.28681411045088884,0.15160213599175573,0.38625621429093976,0.25033272258661876,0.15767198699193152,0.24151728774495113,0.2368788323994979
46,0.33365014760738904,0.16022922212601104,0.09711430975345561,0.30212074545665246,0.23895623590246662,0.44116385525048285,0.3030641354041596,0.2775271031525638,0.24828720087439676,0.1877594430265474,0.16326431165933164,0.31058865244004125,0.29498211604560093,0.21039163351294277,0.35569982736339884,0.1663603841318348,0.20443051027137676,0.2864903253919238,0.19621276379082542,0.18469505043526005,0.2781096280704517,0.17466254430348221,0.17484373600069364,0.33288636211394484,0.19765681790039655,0.19081798958777985,0.17672520800920385,0.25290087313212084,0.20502111613220922,0.23103923852634964,0.30182165411109707,0.20133225070338057,0.23876840726041806,0.27803858249330304,0.23392545749861648,0.14010746607723537,0.17028828801357263,0.234237436450682,0.2037790803418352,0.21689831652449762,0.22118824584173652,0.17332593440440086,0.25479041388118884,0.2818439717615359,0.14455194405033345,0.38665104065351763,0.24209624233807908,0.15617125229052403,0.2435035060637138,0.23471369343128493
47,0.34009288111345837,0.16869052045438931,0.08603412987539655,0.2896203287760376,0.2253779109942841,0.4280987955860498,0.29998411111247575,0.2795400036776698,0.2604526471014196,0.18027315643590952,0.1674217947464161,0.3135037058562525,0.29801231044860965,0.2045830304701087,0.35170828880056015,0.16361989081479467,0.19230693044394934,0.28432993676097346,0.1968190521995997,0.17696952726088874,0.2728039745256312,0.17889577544635168,0.16887955710828428,0.3172631922674893,0.20175985937333957,0.19487413495903202,0.18061902136847402,0.25791505294569234,0.19785151196209083,0.23067278594640728,0.31280748741999354,0.20741736770000604,0.226398860114793,0.26844651909013656,0.2258730044227386,0.1434941881224896,0.17794304341689712,0.2284349826167839,0.19156831850232978,0.22109606113146535,0.21426784574298438,0.16272159644864367,0.25612294766301974,0.2759010261659589,0.13888921744546132,0.38466872645611483,0.23050263629123924,0.1579976353618915,0.24388482532584033,0.23219204302593519
48,0.34415425666786453,0.1760365460989845,0.07688433334666545,0.27877869621406187,0.2146776659665814,0.410355808752296,0.29771124943214455,0.2784090614286278,0.26896721831754034,0.1714374693161565,0.16947327864239964,0.3133964423546416,0.30307021684439667,0.19971469640963246,0.34641828657963253,0.1615989970552354,0.18136940115272468,0.27748411420542707,0.19936483192715948,0.17023019586503457,0.26620311075939623,0.1832964953981796,0.1627754989557944,0.2989587001771903,0.20440666448921369,0.20002537846335605,0.18837313684639442,0.26484929992248474,0.1861392408924088,0.23231479891094148,0.3202496344706058,0.215293439708228,0.21955039161086604,0.26103061475745576,0.21531080275021605,0.14843226048529198,0.1859352262956666,0.22228206756226063,0.17866860467162188,0.22320043917392227,0.20575713798923628,0.15147544062012813,0.255362275491484,0.2654746862368774,0.1352789389564256,0.37841385351583173,0.21675883138129032,0.16496297636941418,0.2446056094366363,0.22928404740563316
49,0.34331254341186596,0.1828660118699612,0.07243383544990296,0.2700850535953569,0.20723210361808625,0.39232632378417465,0.29424484564113756,0.2742851250075645,0.2735630459045422,0.16277348158652566,0.16673777541225865,0.31203967712748637,0.3085017674977387,0.19691721968993184,0.342894275800568,0.1616194651152658,0.17130850234168635,0.26674994181663736,0.20166021422188424,0.16440137772925487,0.25792020747366373,0.18650207832508273,0.15582756236904288,0.2810839324293584,0.20418069911084435,0.20537752490891786,0.19770311448525318,0.2675698522884575,0.1711605212481903,0.2349578676529092,0.32485370164472227,0.22551520385962487,0.21946439370561494,0.2574796384198275,0.20532691228732186,0.15387638468964707,0.19222810409391147,0.21567684495577608,0.16618869642796405,0.22479816487158394,0.1961134270068087,0.13851124536922346,0.254493446784879,0.2524654357401741,0.1334866352031654,0.36868578706624416,0.20239223515884025,0.17375411279755326,0.2450818341298175,0.22609445206380102
50,0.33868258675677776,0.18911211292418154,0.07356902735061045,0.2613415777113953,0.20064119050373558,0.37379450428406236,0.2904035057044297,0.268786724254351,0.27502675257749987,0.15322426736094769,0.1652716054236863,0.3102366013663197,0.31587708697569705,0.19280451190243014,0.339197623506676,0.16429617193481463,0.16110892224212808,0.25297448091751285,0.2041453112823485,0.15935935951004038,0.2492386695433421,0.18843919275039336,0.1489495858394566,0.2674480154616711,0.20168468930765351,0.2109948509373727,0.20560382618453393,0.26498034556996714,0.154944607652375,0.23704732493960923,0.3245153334356042,0.235281127236955,0.22383625119065745,0.25434558335366836,0.19543839357662596,0.15703424599269328,0.19960068952738722,0.20874742118327932,0.15600154708505906,0.22557871169092786,0.18836337843230333,0.12297913064604524,0.2551415843294855,0.23599438952273885,0.13281990952282657,0.35584460981598437,0.18819924598054344,0.18123882028708144,0.24514624114664924,0.22255697238025585
51,0.33036534262087086,0.19583128516902978,0.07959439096503726,0.251147318475773,0.1954687934480916,0.35561226272670343,0.28621884017623717,0.2625545151166974,0.2747528928003543,0.14276845762314164,0.16711560303072098,0.3083778068172725,0.324872783574104,0.18801281813960474,0.33342188176646054,0.16964237401396337,0.15332323090397798,0.23614253230169494,0.20748015694915525,0.15701533083541933,0.23895694553385122,0.18956630221486334,0.1412043097634539,0.25745093024714455,0.19852653976086237,0.2160854819609465,0.21186240167692807,0.2602190410928197,0.14010248928534283,0.2386851842709648,0.3185016474983002,0.24456693420960737,0.23268064018394016,0.2506224046227855,0.18589936210679694,0.1576735842827099,0.20739865870136623,0.20339941133972853,0.14707491285975127,0.22373740606187492,0.185054880883057,0.10891022379500567,0.256878475581008,0.2207084896640589,0.13117241125926857,0.3403735108470044,0.17651986724880173,0.1853613280600687,0.24387478687793512,0.2190364730478481
52,0.31807081392575276,0.20439190627941484,0.08808121169091512,0.2404649167984983,0.1935419138611204,0.33599095440805116,0.2833845446374819,0.2540745404918248,0.27240027183076915,0.1331933261308737,0.1721659688410316,0.3059045141673374,0.3359383450608338,0.18276233838388986,0.3252498303804566,0.1740862814122333,0.1478764336926786,0.22002381398331847,0.2116017492170898,0.15677615051633215,0.2280254503214456,0.1890244116214878,0.13144096004303513,0.25109577666929717,0.19345201050936556,0.22127620673565987,0.2165847024901173,0.2523517328148703,0.12644726209573856,0.23928357406815765,0.31015553242450566,0.25324243219207815,0.2414436050429755,0.24587459059600528,0.17682059587384796,0.15686095256649346,0.21570784921152186,0.19868339046234618,0.14102783660271861,0.21971472107582293,0.18550288028618916,0.0972020766772259,0.26056257385066267,0.20728330946003504,0.12784395599047613,0.3235549695293377,0.16645036195043555,0.18722910465314085,0.24123693748567732,0.2155379507961342
53,0.3039781506121634,0.21479268943517468,0.10015971018556795,0.2295900142923208,0.1936948169063077,0.31730693750316774,0.2810965382416081,0.2442878410990564,0.2669335544160779,0.12418018840657466,0.1810189914975705,0.300779525690272,0.3487546093591031,0.17662137870389683,0.3161320395670849,0.178180934212614,0.14305500235367613,0.2055424748713111,0.21677749467006455,0.15866185868154387,0.21815667596205376,0.1887249957184624,0.12217443514816995,0.2467349750162761,0.18733366764826748,0.22667465795642058,0.22001511630988987,0.240785053703051,0.11282339093202912,0.23875263190998175,0.3017698926874682,0.26061884732141277,0.24842432621284544,0.24076915885669306,0.16923459011342237,0.1544484593157571,0.22675187603052605,0.19670573881597778,0.13726752253134694,0.2139973505033288,0.18888409903639286,0.08690280233909782,0.2648897208820922,0.19793286558729611,0.1238686781108727,0.30518386108200235,0.15818659326919735,0.1836696709614078,0.23789724487067554,0.2122678295823994
54,0.28848306355350317,0.22712900598627375,0.11733974225953096,0.21961676117481227,0.19364794304149024,0.29795425312912804,0.2796267409352791,0.23440483371708662,0.26069090695116903,0.1162631318207813,0.19150469756491026,0.2946237929632719,0.35969061441243017,0.1700902562089321,0.31035826299496455,0.18042209554192362,0.14026140794279235,0.19315363227200777,0.22153319260966708,0.16174836544192145,0.20901833590760388,0.18807108623113372,0.11715064792505872,0.2452476472358204,0.181188235026338,0.23202116084720528,0.22164092545242414,0.22806517890563788,0.09946964634251058,0.2346187975006188,0.29358874152415526,0.26634884911215245,0.2522973708100092,0.23713666550453305,0.16455122393555627,0.15293292908893724,0.2362948522856175,0.1951344610864173,0.1350943505773074,0.20714575522223413,0.19586227053080002,0.07747027858577718,0.27063758870874244,0.1915017759014495,0.12132351229242835,0.28807095385938125,0.1550060470955495,0.17628837752473803,0.23582932099941156,0.20954183033758006
