,TSS_1::Pseudomonas_phage_phiKZ:34-234(),TSS_2::Pseudomonas_phage_phiKZ:2075-2275(),TSS_3::Pseudomonas_phage_phiKZ:2579-2779(),TSS_4::Pseudomonas_phage_phiKZ:4080-4280(),TSS_5::Pseudomonas_phage_phiKZ:4430-4630(),TSS_6::Pseudomonas_phage_phiKZ:23499-23699(),TSS_7::Pseudomonas_phage_phiKZ:26443-26643(),TSS_8::Pseudomonas_phage_phiKZ:29312-29512(),TSS_9::Pseudomonas_phage_phiKZ:34498-34698(),TSS_10::Pseudomonas_phage_phiKZ:35790-35990(),TSS_11::Pseudomonas_phage_phiKZ:42741-42941(),TSS_12::Pseudomonas_phage_phiKZ:44836-45036(),TSS_13::Pseudomonas_phage_phiKZ:45277-45477(),TSS_14::Pseudomonas_phage_phiKZ:45482-45682(),TSS_15::Pseudomonas_phage_phiKZ:49068-49268(),TSS_16::Pseudomonas_phage_phiKZ:51629-51829(),TSS_17::Pseudomonas_phage_phiKZ:53598-53798(),TSS_18::Pseudomonas_phage_phiKZ:57000-57200(),TSS_19::Pseudomonas_phage_phiKZ:57898-58098(),TSS_20::Pseudomonas_phage_phiKZ:62977-63177(),TSS_21::Pseudomonas_phage_phiKZ:70253-70453(),TSS_22::Pseudomonas_phage_phiKZ:74050-74250(),TSS_23::Pseudomonas_phage_phiKZ:77825-78025(),TSS_24::Pseudomonas_phage_phiKZ:81832-82032(),TSS_25::Pseudomonas_phage_phiKZ:88430-88630(),TSS_26::Pseudomonas_phage_phiKZ:106789-106989(),TSS_27::Pseudomonas_phage_phiKZ:107977-108177(),TSS_28::Pseudomonas_phage_phiKZ:120571-120771(),TSS_29::Pseudomonas_phage_phiKZ:137415-137615(),TSS_30::Pseudomonas_phage_phiKZ:171768-171968(),TSS_31::Pseudomonas_phage_phiKZ:172284-172484(),TSS_32::Pseudomonas_phage_phiKZ:198020-198220(),TSS_33::Pseudomonas_phage_phiKZ:199131-199331(),TSS_34::Pseudomonas_phage_phiKZ:204064-204264(),TSS_35::Pseudomonas_phage_phiKZ:212978-213178(),TSS_36::Pseudomonas_phage_phiKZ:220695-220895(),TSS_37::Pseudomonas_phage_phiKZ:221407-221607(),TSS_38::Pseudomonas_phage_phiKZ:221762-221962(),TSS_39::Pseudomonas_phage_phiKZ:226720-226920(),TSS_40::Pseudomonas_phage_phiKZ:228506-228706(),TSS_41::Pseudomonas_phage_phiKZ:237201-237401(),TSS_42::Pseudomonas_phage_phiKZ:240272-240472(),TSS_43::Pseudomonas_phage_phiKZ:243936-244136(),TSS_44::Pseudomonas_phage_phiKZ:245599-245799(),TSS_45::Pseudomonas_phage_phiKZ:246621-246821(),TSS_46::Pseudomonas_phage_phiKZ:250558-250758(),TSS_47::Pseudomonas_phage_phiKZ:254647-254847(),TSS_48::Pseudomonas_phage_phiKZ:257484-257684(),TSS_49::Pseudomonas_phage_phiKZ:266796-266996(),mean
73,-1.3419999999999999,-1.056,-1.0859999999999999,-1.3353333333333333,-1.2753333333333332,-1.1460000000000001,-1.2473333333333332,-1.2893333333333332,-1.2053333333333334,-1.4213333333333333,-1.2966666666666666,-1.2613333333333334,-1.1506666666666665,-1.1813333333333333,-1.3953333333333333,-1.1926666666666668,-1.0473333333333332,-1.4786666666666666,-1.3033333333333335,-1.2326666666666666,-1.0713333333333332,-1.2353333333333334,-1.0346666666666666,-1.2386666666666668,-1.176,-1.3293333333333335,-1.23,-1.340666666666667,-1.2100000000000002,-1.3013333333333332,-1.4980000000000002,-1.1866666666666668,-1.3953333333333335,-1.1733333333333333,-1.2006666666666665,-1.314,-1.0453333333333332,-1.6506666666666665,-1.3746666666666667,-1.1280000000000001,-1.4306666666666668,-1.5226666666666666,-1.366,-1.3746666666666665,-1.5733333333333335,-1.1520000000000001,-1.4926666666666668,-1.25,-1.258,-1.2754693877551022
74,-1.3193333333333332,-1.1386666666666665,-1.1700000000000002,-1.3353333333333333,-1.2193333333333334,-1.1380000000000001,-1.2273333333333332,-1.3359999999999999,-1.2319999999999998,-1.38,-1.3113333333333332,-1.2126666666666666,-1.1306666666666667,-1.1813333333333333,-1.3953333333333333,-1.1566666666666667,-1.0673333333333332,-1.468,-1.3299999999999998,-1.2226666666666666,-1.1553333333333333,-1.1726666666666667,-1.0626666666666666,-1.248,-1.186,-1.292,-1.2166666666666666,-1.4033333333333333,-1.218,-1.3146666666666667,-1.4980000000000002,-1.1866666666666668,-1.2846666666666666,-1.162,-1.172666666666667,-1.286,-1.1280000000000001,-1.6773333333333333,-1.3466666666666667,-1.0706666666666667,-1.4313333333333333,-1.5266666666666668,-1.3926666666666667,-1.3546666666666667,-1.544,-1.1413333333333333,-1.47,-1.2766666666666666,-1.3486666666666667,-1.2763265306122449
75,-1.2993333333333332,-1.1586666666666665,-1.226,-1.3646666666666667,-1.19,-1.108,-1.1366666666666667,-1.3246666666666667,-1.3099999999999998,-1.3599999999999999,-1.3113333333333332,-1.102,-1.0973333333333335,-1.2113333333333334,-1.3953333333333333,-1.206,-1.0673333333333332,-1.4106666666666667,-1.3193333333333332,-1.204,-1.1913333333333331,-1.15,-1.1466666666666667,-1.248,-1.2046666666666668,-1.292,-1.216,-1.394,-1.246,-1.262,-1.49,-1.2346666666666668,-1.2206666666666666,-1.1993333333333331,-1.172666666666667,-1.2860000000000003,-1.2340000000000002,-1.6773333333333333,-1.338666666666667,-1.0626666666666664,-1.4533333333333334,-1.444,-1.4113333333333336,-1.3066666666666669,-1.4866666666666668,-1.0839999999999999,-1.442,-1.2986666666666664,-1.35,-1.2723673469387755
76,-1.2913333333333332,-1.1586666666666665,-1.2446666666666668,-1.4286666666666668,-1.19,-1.0893333333333333,-1.1179999999999999,-1.2406666666666668,-1.3739999999999999,-1.3506666666666665,-1.3593333333333333,-1.046,-1.1053333333333335,-1.3173333333333332,-1.338,-1.2246666666666668,-1.0473333333333332,-1.3920000000000001,-1.2913333333333332,-1.1746666666666667,-1.1420000000000001,-1.1513333333333333,-1.2026666666666666,-1.2186666666666668,-1.1466666666666667,-1.262,-1.2266666666666666,-1.3753333333333333,-1.284,-1.2633333333333332,-1.47,-1.2346666666666666,-1.1726666666666667,-1.246,-1.1526666666666665,-1.3393333333333333,-1.3246666666666664,-1.6640000000000001,-1.3106666666666666,-1.0626666666666666,-1.4306666666666668,-1.454,-1.3539999999999999,-1.2773333333333334,-1.4493333333333334,-1.076,-1.4606666666666668,-1.3079999999999998,-1.286,-1.2679183673469387
77,-1.3286666666666667,-1.1206666666666665,-1.274,-1.4433333333333331,-1.2473333333333334,-1.0613333333333332,-1.1646666666666665,-1.184666666666667,-1.3739999999999999,-1.4040000000000001,-1.3953333333333333,-1.018,-1.1253333333333333,-1.3506666666666665,-1.3046666666666666,-1.2620000000000002,-1.0473333333333332,-1.364,-1.3213333333333332,-1.1453333333333333,-1.1433333333333333,-1.2153333333333334,-1.2653333333333334,-1.161333333333333,-1.1106666666666667,-1.206,-1.3373333333333333,-1.3753333333333335,-1.3039999999999998,-1.2833333333333334,-1.4086666666666665,-1.1853333333333331,-1.1526666666666665,-1.2459999999999998,-1.1433333333333335,-1.3246666666666667,-1.4306666666666668,-1.6260000000000001,-1.3026666666666666,-1.0626666666666666,-1.3973333333333333,-1.512,-1.29,-1.2506666666666668,-1.46,-1.076,-1.5166666666666666,-1.3079999999999998,-1.2659999999999998,-1.271387755102041
78,-1.3846666666666667,-1.1193333333333333,-1.3299999999999998,-1.4446666666666668,-1.3113333333333335,-1.0813333333333333,-1.1846666666666665,-1.1286666666666667,-1.3473333333333335,-1.488,-1.4446666666666668,-0.9600000000000001,-1.1626666666666667,-1.3506666666666665,-1.3126666666666666,-1.2660000000000002,-1.1033333333333333,-1.3633333333333335,-1.3413333333333333,-1.1733333333333333,-1.1726666666666667,-1.2746666666666668,-1.2519999999999998,-1.1613333333333336,-1.148,-1.1873333333333334,-1.3573333333333333,-1.4166666666666667,-1.332,-1.2833333333333334,-1.4086666666666667,-1.1666666666666667,-1.1193333333333333,-1.2459999999999998,-1.1433333333333333,-1.3539999999999999,-1.4600000000000002,-1.5886666666666664,-1.3213333333333332,-1.0626666666666666,-1.4073333333333333,-1.512,-1.2793333333333332,-1.2020000000000002,-1.4113333333333336,-1.076,-1.5366666666666666,-1.3453333333333333,-1.238,-1.280857142857143
79,-1.3886666666666665,-1.1973333333333334,-1.4126666666666667,-1.4486666666666668,-1.3406666666666667,-1.0513333333333335,-1.1746666666666667,-1.1099999999999999,-1.29,-1.5079999999999998,-1.4726666666666668,-0.9413333333333334,-1.1666666666666667,-1.3506666666666665,-1.294,-1.2366666666666668,-1.1326666666666665,-1.426,-1.3893333333333333,-1.1933333333333336,-1.2300000000000002,-1.3039999999999998,-1.244,-1.2093333333333334,-1.148,-1.188,-1.3573333333333333,-1.3900000000000001,-1.332,-1.2353333333333334,-1.4086666666666665,-1.1866666666666668,-1.1093333333333333,-1.216,-1.1433333333333335,-1.3800000000000001,-1.4600000000000002,-1.5306666666666666,-1.3693333333333335,-1.0426666666666666,-1.4293333333333331,-1.512,-1.3273333333333333,-1.2020000000000002,-1.3006666666666666,-1.076,-1.5446666666666669,-1.4026666666666665,-1.23,-1.2864217687074828
80,-1.3553333333333333,-1.2006666666666665,-1.4486666666666668,-1.4153333333333333,-1.3406666666666667,-1.0033333333333334,-1.2013333333333334,-1.158,-1.318,-1.4780000000000002,-1.4540000000000002,-0.9993333333333333,-1.1106666666666667,-1.3586666666666667,-1.23,-1.2666666666666666,-1.1326666666666665,-1.4460000000000002,-1.3926666666666667,-1.2346666666666666,-1.294,-1.304,-1.244,-1.272,-1.1186666666666667,-1.1733333333333331,-1.3773333333333333,-1.3413333333333335,-1.294,-1.2093333333333331,-1.3493333333333335,-1.2426666666666668,-1.0826666666666667,-1.1893333333333334,-1.1733333333333333,-1.4173333333333333,-1.432,-1.44,-1.3246666666666667,-1.0053333333333332,-1.4253333333333333,-1.5413333333333332,-1.3353333333333333,-1.2020000000000002,-1.2226666666666666,-1.0186666666666666,-1.5153333333333334,-1.3546666666666667,-1.23,-1.2790748299319727
81,-1.3553333333333333,-1.174,-1.4933333333333332,-1.3853333333333333,-1.3406666666666667,-0.9953333333333333,-1.1653333333333333,-1.1913333333333331,-1.3479999999999999,-1.4200000000000002,-1.3679999999999999,-1.0273333333333334,-1.0773333333333333,-1.359333333333333,-1.1520000000000001,-1.3446666666666665,-1.1326666666666665,-1.4460000000000002,-1.3739999999999999,-1.2546666666666666,-1.3553333333333335,-1.312,-1.2733333333333332,-1.3166666666666667,-1.148,-1.1733333333333331,-1.4106666666666667,-1.3906666666666667,-1.3046666666666666,-1.2,-1.2853333333333334,-1.3039999999999998,-1.064,-1.1986666666666665,-1.1993333333333331,-1.4466666666666665,-1.4319999999999997,-1.4200000000000002,-1.2873333333333332,-0.9760000000000001,-1.4246666666666665,-1.6253333333333333,-1.2979999999999998,-1.24,-1.1893333333333334,-0.9853333333333333,-1.4513333333333334,-1.3173333333333332,-1.2019999999999997,-1.2782857142857142
82,-1.3353333333333335,-1.1926666666666668,-1.5226666666666666,-1.327333333333333,-1.3446666666666665,-0.9953333333333333,-1.1466666666666667,-1.1993333333333331,-1.3479999999999999,-1.4160000000000001,-1.312,-1.0553333333333332,-1.0773333333333333,-1.3813333333333333,-1.1253333333333333,-1.406,-1.1326666666666667,-1.482,-1.3746666666666665,-1.2346666666666666,-1.3553333333333335,-1.34,-1.3066666666666664,-1.3539999999999999,-1.2053333333333334,-1.192,-1.4106666666666665,-1.4466666666666665,-1.3313333333333335,-1.2199999999999998,-1.2853333333333332,-1.3339999999999999,-1.1106666666666667,-1.1706666666666665,-1.1980000000000002,-1.4466666666666665,-1.432,-1.4,-1.334,-0.9613333333333334,-1.4293333333333331,-1.6286666666666667,-1.1873333333333334,-1.2866666666666664,-1.1693333333333333,-1.0133333333333334,-1.3406666666666667,-1.3173333333333335,-1.1640000000000001,-1.2812380952380953
83,-1.2526666666666666,-1.2393333333333334,-1.522,-1.327333333333333,-1.3746666666666665,-0.9753333333333334,-1.1666666666666667,-1.1806666666666665,-1.3346666666666667,-1.3960000000000001,-1.2506666666666666,-1.0633333333333332,-1.0773333333333333,-1.332,-1.076,-1.4340000000000002,-1.19,-1.518,-1.3613333333333333,-1.1733333333333331,-1.3553333333333335,-1.3300000000000003,-1.2866666666666666,-1.354,-1.2053333333333331,-1.182,-1.384,-1.5026666666666666,-1.3046666666666666,-1.2493333333333332,-1.2653333333333334,-1.4200000000000002,-1.1746666666666667,-1.1786666666666668,-1.1780000000000002,-1.4199999999999997,-1.436,-1.338666666666667,-1.3820000000000001,-0.9893333333333333,-1.4200000000000002,-1.63,-1.1233333333333333,-1.2586666666666666,-1.166,-1.0426666666666666,-1.2626666666666666,-1.313333333333333,-1.1453333333333333,-1.276408163265306
84,-1.2526666666666666,-1.2193333333333334,-1.558,-1.327333333333333,-1.3933333333333333,-1.0233333333333334,-1.1466666666666667,-1.1166666666666667,-1.3606666666666667,-1.312,-1.2586666666666666,-1.0833333333333333,-1.0773333333333333,-1.3133333333333332,-1.0573333333333335,-1.4486666666666668,-1.2313333333333332,-1.5133333333333334,-1.391333333333333,-1.1353333333333333,-1.3173333333333335,-1.3433333333333333,-1.2733333333333334,-1.3579999999999999,-1.2053333333333331,-1.154,-1.4466666666666665,-1.5013333333333334,-1.2473333333333334,-1.34,-1.2126666666666668,-1.4493333333333334,-1.1933333333333336,-1.1786666666666668,-1.1166666666666667,-1.3626666666666667,-1.456,-1.3386666666666664,-1.3553333333333335,-0.9813333333333333,-1.412,-1.634,-1.1033333333333333,-1.2666666666666666,-1.194,-1.0426666666666666,-1.2100000000000002,-1.321333333333333,-1.0986666666666667,-1.2721224489795917
85,-1.286,-1.2473333333333334,-1.5873333333333333,-1.327333333333333,-1.3933333333333335,-1.0266666666666668,-1.0893333333333333,-1.0686666666666667,-1.37,-1.276,-1.2213333333333334,-1.1166666666666667,-1.0493333333333335,-1.284,-1.0493333333333335,-1.4206666666666665,-1.2126666666666666,-1.5226666666666666,-1.3913333333333333,-1.0513333333333332,-1.2706666666666666,-1.3513333333333335,-1.364,-1.358666666666667,-1.2046666666666668,-1.1806666666666668,-1.5046666666666666,-1.4400000000000002,-1.218,-1.3666666666666667,-1.2126666666666666,-1.392,-1.1933333333333331,-1.1693333333333336,-1.1166666666666667,-1.3926666666666667,-1.4706666666666668,-1.338666666666667,-1.3066666666666664,-0.9533333333333333,-1.412,-1.5813333333333333,-1.1026666666666667,-1.2293333333333332,-1.1673333333333333,-1.0706666666666667,-1.232,-1.3493333333333333,-1.1,-1.2661496598639457
86,-1.294,-1.2673333333333332,-1.614,-1.3766666666666665,-1.3893333333333333,-1.008,-1.0893333333333333,-1.0306666666666666,-1.35,-1.276,-1.16,-1.1366666666666667,-1.02,-1.2466666666666666,-1.0599999999999998,-1.4200000000000002,-1.1646666666666665,-1.4746666666666668,-1.3619999999999999,-1.0513333333333332,-1.2986666666666666,-1.3419999999999999,-1.4200000000000002,-1.344,-1.2193333333333336,-1.1713333333333336,-1.5046666666666666,-1.4480000000000002,-1.1819999999999997,-1.3293333333333333,-1.2126666666666668,-1.3359999999999999,-1.1933333333333331,-1.1693333333333333,-1.0873333333333335,-1.394,-1.4426666666666668,-1.338666666666667,-1.3066666666666669,-0.9239999999999999,-1.4133333333333333,-1.5233333333333332,-1.14,-1.1186666666666667,-1.13,-1.1280000000000001,-1.2413333333333334,-1.2913333333333334,-1.1826666666666665,-1.2576326530612245
87,-1.3053333333333335,-1.3046666666666666,-1.6340000000000001,-1.3666666666666667,-1.3593333333333333,-0.9786666666666668,-1.1093333333333333,-0.9826666666666667,-1.3780000000000001,-1.2186666666666666,-1.18,-1.1353333333333333,-0.9906666666666666,-1.2653333333333334,-1.096,-1.4333333333333333,-1.154,-1.412,-1.3246666666666667,-1.0846666666666667,-1.2986666666666666,-1.338,-1.4680000000000002,-1.344,-1.2393333333333334,-1.1073333333333333,-1.4966666666666666,-1.4386666666666665,-1.2313333333333332,-1.3253333333333333,-1.186,-1.3226666666666667,-1.2466666666666666,-1.2073333333333334,-1.054,-1.394,-1.4146666666666667,-1.3106666666666666,-1.3066666666666669,-0.9146666666666667,-1.4433333333333336,-1.524,-1.14,-1.0406666666666666,-1.1520000000000001,-1.0799999999999998,-1.2413333333333334,-1.2646666666666666,-1.1733333333333331,-1.2534149659863945
88,-1.3053333333333332,-1.2473333333333334,-1.6453333333333333,-1.348,-1.3406666666666667,-0.9453333333333335,-1.1666666666666667,-1.0206666666666666,-1.416,-1.2153333333333332,-1.2426666666666668,-1.0979999999999999,-1.0106666666666666,-1.371333333333333,-1.1866666666666668,-1.4333333333333333,-1.1540000000000001,-1.3853333333333333,-1.2979999999999998,-1.0466666666666666,-1.2986666666666666,-1.338,-1.4680000000000002,-1.324,-1.2113333333333332,-1.1033333333333333,-1.4966666666666666,-1.4386666666666665,-1.2873333333333332,-1.334666666666667,-1.1953333333333334,-1.3866666666666667,-1.3246666666666664,-1.226,-1.054,-1.4766666666666666,-1.3866666666666667,-1.2466666666666668,-1.2786666666666666,-0.9440000000000001,-1.4913333333333334,-1.5146666666666666,-1.0826666666666667,-1.0113333333333332,-1.1626666666666665,-1.0273333333333334,-1.2506666666666666,-1.2646666666666666,-1.1473333333333333,-1.2581632653061223
89,-1.328,-1.1646666666666665,-1.608,-1.34,-1.37,-0.9833333333333333,-1.1853333333333331,-1.0799999999999998,-1.4173333333333333,-1.2793333333333334,-1.2873333333333334,-1.0686666666666667,-0.9826666666666667,-1.4273333333333331,-1.2646666666666666,-1.4433333333333331,-1.162,-1.3666666666666667,-1.2713333333333334,-0.9986666666666667,-1.272,-1.2899999999999998,-1.4480000000000002,-1.3146666666666669,-1.1813333333333333,-1.1406666666666667,-1.4486666666666668,-1.412,-1.3073333333333332,-1.3306666666666667,-1.2246666666666666,-1.4013333333333333,-1.4353333333333333,-1.1793333333333331,-1.0806666666666667,-1.5406666666666666,-1.276,-1.2093333333333334,-1.3066666666666669,-1.0013333333333334,-1.4613333333333334,-1.4733333333333332,-1.0639999999999998,-1.0033333333333332,-1.1813333333333333,-1.0286666666666666,-1.2506666666666666,-1.2153333333333334,-1.1206666666666665,-1.2577142857142858
90,-1.3573333333333333,-1.1446666666666667,-1.5813333333333333,-1.3293333333333333,-1.3993333333333335,-1.0393333333333332,-1.2133333333333334,-1.0946666666666667,-1.3393333333333333,-1.3273333333333333,-1.3433333333333335,-1.0686666666666667,-0.9826666666666666,-1.48,-1.3206666666666667,-1.4386666666666668,-1.154,-1.3666666666666667,-1.282,-0.9906666666666666,-1.188,-1.2486666666666666,-1.4220000000000002,-1.3413333333333335,-1.1626666666666665,-1.1980000000000002,-1.4493333333333331,-1.4213333333333333,-1.3073333333333332,-1.3833333333333333,-1.3153333333333335,-1.3813333333333333,-1.4620000000000002,-1.1533333333333333,-1.1366666666666667,-1.5893333333333333,-1.1900000000000002,-1.1720000000000002,-1.3146666666666667,-1.0653333333333335,-1.3833333333333333,-1.492,-1.0453333333333332,-1.0313333333333334,-1.2293333333333334,-1.0486666666666666,-1.2886666666666668,-1.129333333333333,-1.1206666666666665,-1.2637551020408164
91,-1.3946666666666667,-1.1366666666666667,-1.6453333333333333,-1.3293333333333335,-1.3713333333333333,-1.0593333333333335,-1.2133333333333334,-1.1146666666666667,-1.2566666666666668,-1.3073333333333332,-1.4060000000000001,-1.0986666666666667,-0.9746666666666666,-1.4220000000000002,-1.4046666666666667,-1.4493333333333331,-1.154,-1.3666666666666667,-1.282,-1.0093333333333334,-1.146666666666667,-1.2473333333333332,-1.3860000000000001,-1.3706666666666665,-1.1906666666666665,-1.2540000000000002,-1.4386666666666665,-1.3933333333333335,-1.2773333333333334,-1.3820000000000001,-1.3713333333333333,-1.3813333333333335,-1.462,-1.1906666666666665,-1.184666666666667,-1.54,-1.1073333333333333,-1.23,-1.3346666666666667,-1.1226666666666667,-1.38,-1.518,-1.0933333333333333,-1.0313333333333332,-1.2373333333333334,-1.0566666666666669,-1.326,-1.1,-1.1586666666666665,-1.271605442176871
92,-1.3986666666666667,-1.1446666666666665,-1.6360000000000001,-1.3739999999999999,-1.3419999999999999,-1.1173333333333335,-1.1866666666666665,-1.0866666666666667,-1.1986666666666668,-1.2446666666666666,-1.37,-1.1626666666666667,-0.9546666666666667,-1.4186666666666667,-1.438,-1.4493333333333331,-1.154,-1.4046666666666667,-1.2519999999999998,-1.0653333333333335,-1.0986666666666667,-1.2206666666666666,-1.2953333333333332,-1.4173333333333333,-1.1906666666666665,-1.2833333333333334,-1.3746666666666667,-1.3653333333333333,-1.2773333333333334,-1.3619999999999999,-1.4553333333333334,-1.377333333333333,-1.462,-1.2106666666666663,-1.1566666666666667,-1.5213333333333334,-1.0479999999999998,-1.3206666666666669,-1.3426666666666667,-1.1306666666666667,-1.3986666666666665,-1.4600000000000002,-1.1346666666666667,-1.0113333333333334,-1.238,-1.0286666666666666,-1.29,-1.0719999999999998,-1.1773333333333333,-1.2677551020408162
93,-1.3346666666666667,-1.0979999999999999,-1.572,-1.3833333333333333,-1.286,-1.1453333333333333,-1.1853333333333333,-1.0866666666666667,-1.252,-1.222,-1.3173333333333332,-1.2686666666666668,-0.9553333333333334,-1.4746666666666668,-1.4300000000000002,-1.4493333333333331,-1.1313333333333333,-1.4313333333333336,-1.232,-1.0853333333333335,-1.0993333333333333,-1.161333333333333,-1.2473333333333334,-1.4733333333333334,-1.1640000000000001,-1.302,-1.4326666666666665,-1.3506666666666667,-1.3599999999999999,-1.3619999999999999,-1.482,-1.377333333333333,-1.454,-1.2026666666666666,-1.1460000000000001,-1.5120000000000002,-1.0966666666666667,-1.38,-1.3426666666666667,-1.188,-1.3406666666666667,-1.3773333333333333,-1.108,-0.974,-1.2866666666666664,-1.0486666666666666,-1.262,-1.0346666666666666,-1.1773333333333333,-1.2670204081632654
94,-1.2733333333333334,-1.02,-1.508,-1.3686666666666665,-1.2866666666666666,-1.1753333333333336,-1.2433333333333334,-1.0786666666666667,-1.3,-1.194,-1.3159999999999998,-1.2980000000000003,-0.9406666666666667,-1.5526666666666666,-1.4020000000000001,-1.4493333333333331,-1.094,-1.4046666666666667,-1.242,-1.0953333333333333,-1.09,-1.104,-1.2473333333333334,-1.4733333333333334,-1.164,-1.35,-1.462,-1.3773333333333333,-1.416,-1.3900000000000001,-1.482,-1.3573333333333333,-1.434,-1.2026666666666666,-1.252,-1.5386666666666668,-1.1260000000000001,-1.416,-1.3206666666666667,-1.2173333333333334,-1.2626666666666668,-1.3786666666666667,-1.0599999999999998,-0.9126666666666666,-1.344,-1.078,-1.2339999999999998,-1.0053333333333332,-1.1773333333333333,-1.2676734693877552
95,-1.2653333333333334,-1.0066666666666666,-1.53,-1.4466666666666665,-1.3353333333333335,-1.222,-1.2166666666666666,-1.0586666666666666,-1.2920000000000003,-1.2126666666666666,-1.288,-1.2399999999999998,-0.9593333333333334,-1.582,-1.402,-1.4393333333333334,-1.1219999999999999,-1.4033333333333333,-1.2866666666666666,-1.082,-1.054,-1.1520000000000001,-1.2473333333333334,-1.3826666666666665,-1.2199999999999998,-1.3606666666666667,-1.414,-1.3666666666666667,-1.444,-1.3900000000000001,-1.5413333333333334,-1.3013333333333332,-1.4233333333333333,-1.1733333333333333,-1.2779999999999998,-1.5386666666666666,-1.1833333333333333,-1.4533333333333334,-1.365333333333333,-1.2546666666666666,-1.2333333333333334,-1.3826666666666667,-1.052,-0.9126666666666667,-1.3733333333333335,-1.106,-1.2339999999999998,-1.0626666666666666,-1.1773333333333333,-1.2748707482993196
96,-1.2373333333333332,-1.044,-1.4853333333333334,-1.4759999999999998,-1.3619999999999999,-1.2020000000000002,-1.2259999999999998,-1.0253333333333332,-1.2620000000000002,-1.2706666666666668,-1.288,-1.2120000000000002,-0.9793333333333334,-1.552,-1.402,-1.444,-1.1406666666666667,-1.3733333333333335,-1.316,-1.09,-1.05,-1.1853333333333333,-1.1900000000000002,-1.3046666666666666,-1.224,-1.3900000000000001,-1.3806666666666665,-1.3026666666666669,-1.4146666666666665,-1.3886666666666667,-1.6053333333333333,-1.268,-1.4793333333333334,-1.1733333333333331,-1.3046666666666666,-1.5873333333333335,-1.2206666666666666,-1.4533333333333334,-1.4066666666666667,-1.3106666666666666,-1.2240000000000002,-1.3566666666666667,-1.06,-0.9026666666666666,-1.4026666666666665,-1.1353333333333333,-1.262,-1.1266666666666665,-1.2346666666666668,-1.2802585034013607
97,-1.2673333333333332,-0.9973333333333333,-1.456,-1.4853333333333332,-1.3473333333333335,-1.194,-1.198,-1.0253333333333332,-1.2420000000000002,-1.324,-1.3066666666666669,-1.1840000000000002,-0.9993333333333333,-1.4926666666666668,-1.3913333333333333,-1.4666666666666666,-1.1673333333333333,-1.3173333333333335,-1.2860000000000003,-1.082,-1.05,-1.2153333333333334,-1.1866666666666668,-1.3046666666666666,-1.1946666666666665,-1.4006666666666665,-1.3606666666666665,-1.2466666666666668,-1.3586666666666667,-1.396666666666667,-1.604,-1.2673333333333332,-1.4806666666666668,-1.2306666666666668,-1.364,-1.614,-1.1913333333333331,-1.4253333333333336,-1.408,-1.3213333333333332,-1.1973333333333334,-1.3433333333333335,-1.1173333333333333,-0.9666666666666667,-1.4026666666666665,-1.1713333333333333,-1.3193333333333335,-1.153333333333333,-1.2986666666666666,-1.2820680272108844
98,-1.3233333333333335,-0.9786666666666667,-1.4566666666666666,-1.5346666666666664,-1.2893333333333332,-1.2220000000000002,-1.198,-0.9973333333333333,-1.194,-1.38,-1.3546666666666667,-1.214,-1.0326666666666666,-1.4793333333333332,-1.4140000000000001,-1.4666666666666666,-1.1099999999999999,-1.2613333333333334,-1.2660000000000002,-1.1099999999999999,-1.0793333333333335,-1.214,-1.2053333333333334,-1.3086666666666669,-1.1866666666666668,-1.3806666666666667,-1.2966666666666666,-1.1626666666666667,-1.3293333333333335,-1.3393333333333333,-1.6333333333333335,-1.2226666666666666,-1.4546666666666668,-1.2600000000000002,-1.4200000000000002,-1.614,-1.158,-1.4453333333333334,-1.3633333333333333,-1.2733333333333334,-1.2066666666666666,-1.3153333333333335,-1.1586666666666665,-1.0133333333333332,-1.3726666666666667,-1.1713333333333331,-1.2913333333333332,-1.18,-1.3813333333333333,-1.280013605442177
