,TTS_1::Pseudomonas_phage_phiKZ:5490-5590(+),TTS_2::Pseudomonas_phage_phiKZ:19983-20083(+),TTS_3::Pseudomonas_phage_phiKZ:22385-22485(+),TTS_4::Pseudomonas_phage_phiKZ:23502-23602(+),TTS_5::Pseudomonas_phage_phiKZ:25192-25292(+),TTS_6::Pseudomonas_phage_phiKZ:27634-27734(+),TTS_7::Pseudomonas_phage_phiKZ:29324-29424(+),TTS_8::Pseudomonas_phage_phiKZ:33511-33611(+),TTS_9::Pseudomonas_phage_phiKZ:34892-34992(+),TTS_10::Pseudomonas_phage_phiKZ:39495-39595(+),TTS_11::Pseudomonas_phage_phiKZ:40356-40456(+),TTS_12::Pseudomonas_phage_phiKZ:42756-42856(+),TTS_13::Pseudomonas_phage_phiKZ:45794-45894(+),TTS_14::Pseudomonas_phage_phiKZ:47838-47938(+),TTS_15::Pseudomonas_phage_phiKZ:50149-50249(+),TTS_16::Pseudomonas_phage_phiKZ:50489-50589(+),TTS_17::Pseudomonas_phage_phiKZ:52600-52700(+),TTS_18::Pseudomonas_phage_phiKZ:53464-53564(+),TTS_19::Pseudomonas_phage_phiKZ:55119-55219(+),TTS_20::Pseudomonas_phage_phiKZ:57889-57989(+),TTS_21::Pseudomonas_phage_phiKZ:65621-65721(+),TTS_22::Pseudomonas_phage_phiKZ:68659-68759(+),TTS_23::Pseudomonas_phage_phiKZ:70248-70348(+),TTS_24::Pseudomonas_phage_phiKZ:76360-76460(+),TTS_25::Pseudomonas_phage_phiKZ:91673-91773(+),TTS_26::Pseudomonas_phage_phiKZ:97602-97702(+),TTS_27::Pseudomonas_phage_phiKZ:101320-101420(+),TTS_28::Pseudomonas_phage_phiKZ:101981-102081(+),TTS_29::Pseudomonas_phage_phiKZ:108929-109029(+),TTS_30::Pseudomonas_phage_phiKZ:114189-114289(+),TTS_31::Pseudomonas_phage_phiKZ:120579-120679(+),TTS_32::Pseudomonas_phage_phiKZ:133049-133149(+),TTS_33::Pseudomonas_phage_phiKZ:137140-137240(+),TTS_34::Pseudomonas_phage_phiKZ:142897-142997(+),TTS_35::Pseudomonas_phage_phiKZ:147129-147229(+),TTS_36::Pseudomonas_phage_phiKZ:149711-149811(+),TTS_37::Pseudomonas_phage_phiKZ:152913-153013(+),TTS_38::Pseudomonas_phage_phiKZ:158192-158292(+),TTS_39::Pseudomonas_phage_phiKZ:162400-162500(+),TTS_40::Pseudomonas_phage_phiKZ:166793-166893(+),TTS_41::Pseudomonas_phage_phiKZ:167818-167918(+),TTS_42::Pseudomonas_phage_phiKZ:172989-173089(+),TTS_43::Pseudomonas_phage_phiKZ:173100-173200(+),TTS_44::Pseudomonas_phage_phiKZ:177156-177256(+),TTS_45::Pseudomonas_phage_phiKZ:196037-196137(+),TTS_46::Pseudomonas_phage_phiKZ:199143-199243(+),TTS_47::Pseudomonas_phage_phiKZ:200511-200611(+),TTS_48::Pseudomonas_phage_phiKZ:202244-202344(+),TTS_49::Pseudomonas_phage_phiKZ:202294-202394(+),TTS_50::Pseudomonas_phage_phiKZ:206961-207061(+),TTS_51::Pseudomonas_phage_phiKZ:212951-213051(+),TTS_52::Pseudomonas_phage_phiKZ:221285-221385(+),TTS_53::Pseudomonas_phage_phiKZ:223881-223981(+),TTS_54::Pseudomonas_phage_phiKZ:224682-224782(+),TTS_55::Pseudomonas_phage_phiKZ:225743-225843(+),TTS_56::Pseudomonas_phage_phiKZ:227872-227972(+),TTS_57::Pseudomonas_phage_phiKZ:233251-233351(+),TTS_58::Pseudomonas_phage_phiKZ:235778-235878(+),TTS_59::Pseudomonas_phage_phiKZ:239082-239182(+),TTS_60::Pseudomonas_phage_phiKZ:243751-243851(+),TTS_61::Pseudomonas_phage_phiKZ:248180-248280(+),TTS_62::Pseudomonas_phage_phiKZ:248958-249058(+),TTS_63::Pseudomonas_phage_phiKZ:262710-262810(+),TTS_64::Pseudomonas_phage_phiKZ:263206-263306(+),TTS_65::Pseudomonas_phage_phiKZ:263242-263342(+),TTS_66::Pseudomonas_phage_phiKZ:267069-267169(+),TTS_1::Pseudomonas_phage_phiKZ:11961-12061(-),TTS_2::Pseudomonas_phage_phiKZ:12118-12218(-),TTS_3::Pseudomonas_phage_phiKZ:12536-12636(-),TTS_4::Pseudomonas_phage_phiKZ:34861-34961(-),TTS_5::Pseudomonas_phage_phiKZ:80263-80363(-),TTS_6::Pseudomonas_phage_phiKZ:114157-114257(-),TTS_7::Pseudomonas_phage_phiKZ:114216-114316(-),TTS_8::Pseudomonas_phage_phiKZ:114675-114775(-),TTS_9::Pseudomonas_phage_phiKZ:115893-115993(-),TTS_10::Pseudomonas_phage_phiKZ:117884-117984(-),TTS_11::Pseudomonas_phage_phiKZ:133015-133115(-),TTS_12::Pseudomonas_phage_phiKZ:158160-158260(-),TTS_13::Pseudomonas_phage_phiKZ:161541-161641(-),TTS_14::Pseudomonas_phage_phiKZ:171547-171647(-),TTS_15::Pseudomonas_phage_phiKZ:173747-173847(-),TTS_16::Pseudomonas_phage_phiKZ:178302-178402(-),TTS_17::Pseudomonas_phage_phiKZ:179921-180021(-),TTS_18::Pseudomonas_phage_phiKZ:181405-181505(-),TTS_19::Pseudomonas_phage_phiKZ:186296-186396(-),TTS_20::Pseudomonas_phage_phiKZ:209981-210081(-),TTS_21::Pseudomonas_phage_phiKZ:214041-214141(-),TTS_22::Pseudomonas_phage_phiKZ:265388-265488(-),TTS_23::Pseudomonas_phage_phiKZ:265434-265534(-),TTS_24::Pseudomonas_phage_phiKZ:266566-266666(-),TTS_25::Pseudomonas_phage_phiKZ:267040-267140(-),TTS_26::Pseudomonas_phage_phiKZ:267092-267192(-),TTS_27::Pseudomonas_phage_phiKZ:268718-268818(-),TTS_28::Pseudomonas_phage_phiKZ:269422-269522(-),TTS_29::Pseudomonas_phage_phiKZ:270435-270535(-),TTS_30::Pseudomonas_phage_phiKZ:271655-271755(-),TTS_31::Pseudomonas_phage_phiKZ:271690-271790(-),TTS_32::Pseudomonas_phage_phiKZ:271772-271872(-),TTS_33::Pseudomonas_phage_phiKZ:272819-272919(-),TTS_34::Pseudomonas_phage_phiKZ:273217-273317(-),TTS_35::Pseudomonas_phage_phiKZ:273957-274057(-),TTS_36::Pseudomonas_phage_phiKZ:276107-276207(-),TTS_37::Pseudomonas_phage_phiKZ:277779-277879(-)
38,0.15134217525727028,0.12373738654015487,0.1264594614886113,0.16674082598697312,0.10674072848392879,0.17259184574320577,0.18386037278489603,0.043671529343209975,0.1309040236293587,0.11181124436612129,0.15254018587608045,0.18117608296430007,0.0522493481010341,0.13209987270556187,0.17840884207503085,0.17958532293245486,0.11406277789571748,0.3109932136334673,0.12064915652004526,0.168860223359464,0.18077273005084366,0.07292739646274592,0.2684568912597395,0.16142945063568634,0.2993631979477669,0.08747929244404272,0.17845856430783275,0.1291901360432948,0.12492976604300324,0.19836463966699397,0.13602901813514578,0.06593498987615343,0.16308147436993894,0.2201072496091169,0.06289674603989272,0.206369455540437,0.04260814690181698,0.15776158016835642,0.2365789604674573,0.20268033118145007,0.03504611323480503,0.20056733030401133,0.15718333971223727,0.16287942319230445,0.12652217283604233,0.18855251170281304,0.20684133746582725,0.14249566013677928,0.07709539691842779,0.052692320437598604,0.26906794549709023,0.10294582610170258,0.23589154540068855,0.20660002472076117,0.20133523092047168,0.0892217612740947,0.09997616101775308,0.10446320607517483,0.07948274703488069,0.1778590683139316,0.10331338683861721,0.1581379851930216,0.17498782713650624,0.32659316835718305,0.2836533190361678,0.08654831785999542,0.3529311806185801,0.13491731421148828,0.08875724864887904,0.15204378354378528,0.16692308485736823,0.13081040708755862,0.21786671465809024,0.11372428014548712,0.1857987461706097,0.09792470739689742,0.06728842767343887,0.10291527179548683,0.18044512619703593,0.09793086320964359,0.108568119506752,0.10030027322165865,0.15785796054594434,0.1256411169645624,0.20483457746783973,0.1028868092986452,0.24091744844167612,0.1572784860469138,0.14073520677542967,0.1538302900459983,0.15376771224770905,0.2474495648526153,0.1475982877236339,0.18067736431440284,0.21485361266263311,0.10453946633864046,0.13078971020485888,0.09099048992175196,0.08886127680876657,0.1229834318625935,0.17249418732760596,0.10129716394228234,0.10328016574405496
39,0.16333642521061312,0.125468267437004,0.10810675467338311,0.1749268487675232,0.11285935493122567,0.17638997898510636,0.18720670037390638,0.050716980573660295,0.12928896538635884,0.10420404749487171,0.1351481997490937,0.19383697702738573,0.0536132980153633,0.14366127670409518,0.16542601074921184,0.1853634509683666,0.12257518232178803,0.3283961783718014,0.11971844449318125,0.1730933220017995,0.19668468054141575,0.07175928563746162,0.25458449510822917,0.1464327004739588,0.2962281958554769,0.07714720914541565,0.18389564306563108,0.14278008540406054,0.12073614649919513,0.17960564057021045,0.13301956921980812,0.06927130548000618,0.17046007470975327,0.22167169554824437,0.060377027972591056,0.2173352296794803,0.051011869934387534,0.1619769148435591,0.24373055020593806,0.19614055380065404,0.03757875905679643,0.1727407854695353,0.14235115762196454,0.16984070446139649,0.1268092499236993,0.20638072704347374,0.18530144508704854,0.1329587595478558,0.07269931853153372,0.062017543091516636,0.2490538263569027,0.09916448522557664,0.23471382844947067,0.1915187649832774,0.21416965131512072,0.08721807191766999,0.09035395571454444,0.09783719047834366,0.0796788826436829,0.17090308933576673,0.10337156323182517,0.14151827749067597,0.16680120510113666,0.30253569512024503,0.28196662723877974,0.07991140711239747,0.3571713799270032,0.15024294086091627,0.09594634625833035,0.15411240862868353,0.1598508788872416,0.13748650682281427,0.1948559700526426,0.11986948281858519,0.1836640118376184,0.0872637514999641,0.07499249764277709,0.10852009770841402,0.1847354339423155,0.09833552453743881,0.10950480584900282,0.10531780208360934,0.17466466549475884,0.11697742372050128,0.18370001558312257,0.10893967644643072,0.2363008040051699,0.1520853820578205,0.14518606284334382,0.15359732260032638,0.14493702156086755,0.2635855705624587,0.1591386913786239,0.18066603254418714,0.2056513513460137,0.09344355954331501,0.1253182633726377,0.10449055246448749,0.08072150858272913,0.12208652001336087,0.15664753010130172,0.09379372505919462,0.09190928449526128
40,0.15275134164677645,0.11335588239081691,0.08332659425337133,0.1623820575607894,0.10968639179162454,0.16284703953365048,0.17232067447631458,0.04726711796518812,0.11748679391661614,0.0909273661248052,0.11367865340226188,0.1842015124963398,0.05009022677273996,0.13365619924914884,0.1411877831014105,0.172738657506306,0.11602603374888018,0.3063585103908609,0.10973197456700504,0.15863766454364875,0.18490173797287202,0.06344598455416285,0.2225672024460541,0.12440880344750516,0.2665271251672078,0.061475685618959684,0.16580704300051502,0.13516979279611413,0.10778823353360564,0.15322893882192581,0.11663030608152909,0.060469433433514574,0.1579732648983489,0.2016746344019022,0.05005077068653567,0.20179237997776123,0.04808168196638696,0.1456966290664063,0.22350558823995842,0.17306788937754267,0.03612852620125244,0.14350820228520095,0.12033805075799105,0.15788574438503683,0.11766314929424893,0.1968681051824545,0.15902325632478442,0.11687849957401235,0.06198671647693418,0.05823141872405687,0.2170100086676796,0.08657577399867764,0.21197008172637322,0.1669066004709479,0.20011684372222477,0.07556152499895305,0.07289315180502308,0.08254702335770928,0.07149942821200679,0.15114224547435967,0.09195457503802504,0.11730606377970121,0.1483442524656357,0.2634339096429114,0.255458655785968,0.06794693504973348,0.3272870512380936,0.13695869360293367,0.09099321309015312,0.14374593350314827,0.14006044074528157,0.12736205557966374,0.16336261055358242,0.11265795973234675,0.16294042755235486,0.06923161340014847,0.0698824817817934,0.09583846735218704,0.1679492833719988,0.08657260483512016,0.09333361188190206,0.09609282530978372,0.16854760173315672,0.10269692673292867,0.15757753599332885,0.09840221638904652,0.21219396721651015,0.13361070497158045,0.13062096827871375,0.13548321123479773,0.12614153077213625,0.2476737934507987,0.1510674602737536,0.16432286086673548,0.17986076578455296,0.0767805205685648,0.10786513007464678,0.10086058401483969,0.06688879283523505,0.10885020598907688,0.13511355763231553,0.0793642620903565,0.07686378071242231
41,0.13920374035111208,0.10137779700287723,0.06141766329992219,0.14957881643265475,0.10407460132249247,0.14722103116513155,0.15599119913588294,0.04383240818454058,0.10696599476417194,0.07622581928514384,0.09370820356102931,0.17079632646858184,0.048639091630017964,0.12448263878865255,0.11801792230037358,0.15780024387781594,0.10757813301563073,0.2816376893425033,0.09667832370138897,0.1446770528829639,0.17173860300236712,0.055914462766554006,0.19169602995980228,0.1016429586701959,0.2343520597087443,0.04783250984507211,0.14985371556929145,0.12823582720960167,0.0932642556168956,0.12477556913045647,0.10124234277960442,0.05085620849296698,0.14482326203196105,0.18016026633673574,0.04083474633144354,0.18467150775930352,0.044333629375087474,0.130458685546,0.2024651537225639,0.1513390628559825,0.035480215743962526,0.1162111750286245,0.09853436486509691,0.14616727323848838,0.10778291810802643,0.18351520090938162,0.13418851008063956,0.09999389640816561,0.05284912605690086,0.054349504310684485,0.18488856487399546,0.07215026490993945,0.18851258865438145,0.14149826530889387,0.1836791573206687,0.06507737137788876,0.05967672574546771,0.06765569322156192,0.06613850533776588,0.1309902256386159,0.08092490864343914,0.09541048963847124,0.12938523439928412,0.22315496804589588,0.2274565853953942,0.05589962619569082,0.29345331236053973,0.1267700404249036,0.08353944599341598,0.13153108387315296,0.12078422304060839,0.11505486516753027,0.1324140175517551,0.10360684769760084,0.1440124297007865,0.05460980470037987,0.06733342998996908,0.08742748107018176,0.1531072142659018,0.07850143462124012,0.07951262217442037,0.08432617019299643,0.15947432750978816,0.08759982809027433,0.13278656402734798,0.08725766701422033,0.1873454316310727,0.1140968613069508,0.11628306923592038,0.11885951847723483,0.10923532721190705,0.22709536046797646,0.14024833279110208,0.15046730385361387,0.15424551642700296,0.06126154040600135,0.09387447497461168,0.09853243513379575,0.05556301525107963,0.0980941630770354,0.11462913137339356,0.06562862610257915,0.06171724297695569
42,0.12433184967871198,0.08946446696435784,0.04400017818260965,0.13606815292047275,0.09490069068975988,0.13035042217641832,0.13814298536089303,0.04082393710823022,0.09616986796191418,0.0602202091758546,0.07556366435684987,0.15386009634153636,0.046264804160427934,0.11499350516559004,0.0966846212782776,0.1402852103809926,0.09626546333275725,0.25386724906185976,0.08181650725413404,0.13064647193546658,0.15713444640106627,0.04874390526591563,0.16247267933712425,0.07825035159785067,0.200698977883527,0.03681666989934592,0.13594807807432266,0.12099030969669747,0.07699718433995091,0.09586011779329684,0.08723738565031394,0.04121953293044055,0.1306894864507549,0.15732602514186095,0.03371336676091169,0.16570950537512236,0.03979859204652832,0.11633453871663609,0.18001828881217677,0.13058701211919949,0.034677105657627376,0.09077580353752111,0.07757940594298195,0.1342340276956302,0.09597742871790402,0.16631149898455239,0.10983041088079246,0.08331775566699803,0.04496377611416165,0.04991074119550522,0.1541749009852589,0.058383358714147106,0.1643745266521451,0.11684267077837159,0.16489604868316596,0.055833723930650114,0.050669349865168134,0.05408122825037266,0.06217854702306731,0.11059939351299877,0.07012128638048241,0.07599587651556931,0.11063985119679087,0.1829424891549284,0.1979985542587059,0.04464023588248196,0.25627664970168623,0.12009833772528289,0.07312944124729552,0.11651546706448468,0.10252750828454679,0.1012173819390608,0.10478694941413402,0.09251640172885425,0.12656224855621512,0.043134141178873917,0.06686708078465627,0.08324659325264158,0.13957471615394557,0.0743293200630463,0.0693684076303364,0.07139819828301189,0.14671031180346988,0.07159572630825155,0.10894386127707138,0.07705255173032106,0.1617905694533402,0.09467231775369048,0.10292253080857527,0.10388683627177331,0.09382180544227936,0.20353508134956688,0.1269426985746854,0.13730450615266734,0.12980928890127533,0.047407884100012905,0.08315819505021882,0.09469046983849486,0.04592093609436354,0.08923144089560935,0.0949620673466165,0.05296110023628649,0.047636820183710946
43,0.10799151867261303,0.07743436870936865,0.031190253973392958,0.1212677451712632,0.08259505120928776,0.11229997774590554,0.11891932850390394,0.037883945041165726,0.08431666574780591,0.0439314711400155,0.05918059167167726,0.1331276281276322,0.041461376811015985,0.10440946654261367,0.07737201136913205,0.1204573902921634,0.08205305673146215,0.22322664927834443,0.06702258778196549,0.1156898882600534,0.14090519099021398,0.04254551686096531,0.13504193465669737,0.05616695907567014,0.1676272556249642,0.028471327084332497,0.12261108036181649,0.11226115367098966,0.06071181595887677,0.07000014002996599,0.07446898195343443,0.03334016455004269,0.11544859432863705,0.1338387367484462,0.028473361317135626,0.14545161167862278,0.0355208012323829,0.10337903097378551,0.1558237631183001,0.11039279827610629,0.03196927191787906,0.06754964016694341,0.05962558839097589,0.12060072424122543,0.08270429604532938,0.1459442610197407,0.08654452125037441,0.06740309441238483,0.037659329520214314,0.04533996738783621,0.12464404454236747,0.04575915584014057,0.13973704545983856,0.09370842574445061,0.1445232612549144,0.04725477956123763,0.0450231888477158,0.04253643835915631,0.05679772778430323,0.0904210888825669,0.05992418611591642,0.05916881585950314,0.09198153713649324,0.14481266006708776,0.1669920043584685,0.03492419652134158,0.21794989797228553,0.11707903952834195,0.06146911351140596,0.09856045885198708,0.08528452952131463,0.08570792358552724,0.0808418812374917,0.07932113444308722,0.11034889191431833,0.03422562912147804,0.06404256285019054,0.08186505323080992,0.12558196106731573,0.07119402013971114,0.063391277119021,0.058918323397836606,0.1302230868459449,0.0544991431343,0.08645143689613996,0.06858125915492386,0.13582570977256087,0.07707889866563981,0.09049816098832898,0.09033346834005175,0.0793863231508655,0.17734257904652986,0.1110350234555123,0.12298086218468622,0.10746361593793816,0.035202420027389825,0.0749027704795396,0.08837905920245019,0.03736409737823664,0.08137100514891024,0.07582909586198291,0.041771258149155756,0.03470280095870517
44,0.09073463672164797,0.06486675838973315,0.022905887746480016,0.10411912395607596,0.06754079691385037,0.0930202295387203,0.098985729239819,0.03446530580076314,0.07092509528399857,0.029285321379883635,0.04409951943739067,0.10990366991206697,0.03486251586181034,0.09197157164736158,0.06012569142195752,0.09940820287404403,0.0660230452392472,0.1896665373073076,0.05267500494930808,0.09910214474237197,0.12213241754856678,0.036261334748985644,0.10908057805227597,0.0372510121095946,0.13533067808500135,0.02242859004504686,0.10821786355350141,0.10098307149482619,0.045947332271530826,0.04851394343973632,0.06269777601531909,0.02783969124106747,0.0985119680074745,0.11053377183358544,0.024557705218333597,0.12352362823535228,0.03335770331536304,0.08986782532842022,0.13028749024846809,0.09108024078502416,0.027892241397279065,0.046810003288714076,0.044745361773051745,0.10480620891512633,0.06831689879781282,0.12312678319763552,0.0653367745542177,0.052782080696905,0.030990991956968507,0.04119113095504422,0.09646167536389463,0.03445718225647708,0.11488705749972705,0.07186854422853209,0.12254923758474008,0.03943304409712574,0.042017004178341325,0.033956601285519084,0.049561898809078735,0.07153059401258204,0.04979280916020466,0.044836108531974374,0.07364656251362281,0.11045621995635435,0.13556153960952488,0.02669095222319029,0.17960760957352717,0.11137938177765365,0.050065938992704895,0.0794693217150356,0.0687275623169831,0.06912094108194028,0.06080328808010678,0.06409335311608724,0.09448373136000579,0.02773080594373285,0.05915987363195398,0.07786305822422915,0.10884189484907472,0.06487397009774432,0.05973477141316713,0.049275949469787084,0.11164290144714,0.03854037090191791,0.06535856503643074,0.061002940430148825,0.10989232861829641,0.06169298769144851,0.07858415961106643,0.07729512650098186,0.0651447032068807,0.1490005038682972,0.09206693085074576,0.10608229606514011,0.08658544633243946,0.02486709953377165,0.06689836521124405,0.07925809897977705,0.02983594087819248,0.07254649969231988,0.05836662170936015,0.03282975722850996,0.02395958571560183
45,0.07358175363108217,0.051836602649383126,0.01804645512111929,0.08447337092511217,0.05153170826259207,0.07238332054750878,0.07852590258074968,0.02999254777106595,0.055523687406335086,0.017740742289183577,0.031066187599135642,0.08715324552640584,0.027763115218267055,0.07802014643228986,0.04546231038941671,0.0775945462237237,0.050850108866362764,0.1534701586446071,0.038571232820653466,0.08101585318186097,0.10121740850206515,0.029222968311548976,0.08476026370393808,0.02328272070589354,0.10486103784506147,0.017860226512921816,0.09166416178851457,0.08629145745935442,0.03329784571248962,0.03169604364562578,0.050951340630523576,0.024928333090871436,0.07997559024697953,0.08770439727721792,0.021791056084355904,0.09994152587449621,0.031499509123803754,0.07550207701642912,0.1047561829524462,0.07318673178860133,0.022898997611934768,0.02962347688299392,0.03273083062372356,0.08637356650586159,0.05239830085469884,0.09845934321064889,0.04633948063004831,0.03912961825741913,0.025524362727795846,0.03641745786020358,0.06927331576133774,0.024958167949946975,0.09031935194311043,0.05156975146109435,0.09936678411074376,0.032165277873325446,0.03805301941807933,0.027629577792442205,0.04127725353019138,0.054758060845024326,0.039567682851693486,0.033008505647367514,0.055469782393275026,0.07934658691272985,0.10473850985591886,0.019956437743555065,0.14120352046612453,0.09998148425036492,0.038824603485627905,0.060889063789338616,0.05352910374644857,0.052414171619247996,0.044256862695331085,0.04892878896033202,0.0779579849062183,0.02429514445553374,0.05210440445349081,0.06980740832175306,0.08950364218746408,0.05490515011518635,0.05455665878945811,0.04112467320109899,0.09111604202701072,0.02547672405034207,0.04583610472718701,0.05300689270344463,0.08505352062138896,0.04820684734013935,0.06556936008159778,0.06390278695495882,0.05123998889852975,0.11808858033520338,0.07209517596541257,0.08614986116755649,0.06644610691017311,0.017209646216441266,0.056972960906335565,0.06747506721564415,0.023087017636009087,0.061516105596803525,0.042609413236872985,0.025757884330917545,0.015473876071029569
46,0.05591386911009484,0.03907461195280887,0.015289220642129262,0.06366494337384745,0.036298599928320865,0.0519706502260809,0.05729039049015257,0.024186575590145656,0.040061267630925664,0.010140551547198113,0.02026149580297865,0.06463560842548396,0.021039982578126688,0.062276369057544675,0.03334093218181722,0.056270938890864305,0.03776579089917649,0.11482410231792055,0.025412762619464645,0.0615174350274408,0.07799879808002783,0.022432875180483185,0.061867609141223225,0.01427590713771434,0.07632555477733857,0.014324513001143352,0.07214855832813327,0.06729229041667986,0.022897840966167874,0.019360983695680907,0.03898559291281292,0.02309535959741591,0.06097251422316683,0.06518002275800419,0.018846283044882062,0.07520569948130736,0.026711312232949057,0.06006254926644468,0.07963825196703692,0.05504550146423258,0.016927436213489588,0.016699854056783654,0.02332062083213992,0.06479376806339524,0.035726103605940966,0.07319707298978027,0.029776071439283115,0.026371243965503045,0.02001484228969057,0.029583474507466807,0.04520317809242046,0.016710741712407908,0.06627655979220388,0.033558886394554746,0.07521164788817387,0.024619667189353756,0.03108726891469263,0.02224930069326426,0.03227241483226108,0.040216089392950176,0.029532275868889908,0.02365486356448244,0.03870965184378265,0.05242863311791703,0.07571363380153033,0.01412879892413676,0.10284371284479352,0.08166749280116044,0.027834618838925462,0.043370309567309626,0.03935138953595818,0.03766218078250986,0.031117825183161408,0.03474112028583011,0.06052357697159518,0.02295103242858868,0.042507579822310605,0.05751593573551657,0.06850415337459073,0.042058068633930204,0.046321555848720206,0.03310364556712477,0.06881994977708641,0.015539799368502905,0.029347370056820705,0.0431327592712729,0.061565419316659195,0.035953309691907506,0.05168641842602003,0.05002231555762884,0.03747741648931104,0.08585702393994535,0.05306230461942627,0.06402162775570719,0.04820936703056267,0.012111472971326517,0.04461345729619348,0.05342745363158456,0.017954859515566322,0.04776187461410357,0.028649725114253906,0.019591894527633755,0.008944392191787172
47,0.0378806824678953,0.026284588319833067,0.012677349681129529,0.042572659328353815,0.02263103567753318,0.03277558465813533,0.036633140170927905,0.01736711980261568,0.025762105180971755,0.006237729211649312,0.011297801258906406,0.042231171898322276,0.014051229802716763,0.04381420983361981,0.022628839128697172,0.035408519540078245,0.02578763750207269,0.0763407408199895,0.014249520338776822,0.04062650358888455,0.05313914157484706,0.015669198877024837,0.039947568458500365,0.00957488897223748,0.04942575953431194,0.01075354239085304,0.04956177635530653,0.045313064953678886,0.014340438194358878,0.011303239673294824,0.026274951579073235,0.018392740181210378,0.04121739969536728,0.04240792056749432,0.014344361301912162,0.050058923637546736,0.019396484197224468,0.04221606523319188,0.05392183662029722,0.0362287852642018,0.010804339196476933,0.008201343712705825,0.015952910285789646,0.0419496284326746,0.02049985148616095,0.048430093315774365,0.01620666903301097,0.015052243693240933,0.014078387916249897,0.02144118870537432,0.025005376330547856,0.010001068410373204,0.04345207863068619,0.018552595567060876,0.049922219655241525,0.0165992756145864,0.02222178040494805,0.016036581065425944,0.022338793884485335,0.026387888818015393,0.020096919305432198,0.016049318320471385,0.023496671366439608,0.030014969941394208,0.048403850956078055,0.008813439123046987,0.06554418981625756,0.05803452453932913,0.018519525885700903,0.026895551064615553,0.025285684624337234,0.024901401696755688,0.01968778461035119,0.02228070785109772,0.041646199579642704,0.018679961940800884,0.030210445276996113,0.04122419136667399,0.046230540319640995,0.028229566547112738,0.03467218648658982,0.024002385942442576,0.04513313939814499,0.008531120860756703,0.01622637786496143,0.03093173284298425,0.039734258747336285,0.0241499473324173,0.036556952678809464,0.03548052622175894,0.023890484212660705,0.05470085001435031,0.03454267176330074,0.041116797891232404,0.031818651076882774,0.008900164279829986,0.03039527750907834,0.037499806220419415,0.01395782314784213,0.03161037732354291,0.016724724870277725,0.013607594235940606,0.004649056031375135
48,0.019352087261388422,0.013437719542797544,0.007927511563572368,0.021142424174125173,0.010486347455481037,0.015399184853970535,0.017342313072427618,0.009903289409945528,0.01255313569159117,0.004480887480530195,0.0052448253885734345,0.020466152602384612,0.007119351032373697,0.0228257715407914,0.011890170545874953,0.015358343876271125,0.013233843858134966,0.0382006084411682,0.005797592969034997,0.019599012690530444,0.026277268873538855,0.008222530002555765,0.01893816809716204,0.0064104045033052046,0.023869746951183594,0.006343919176529447,0.02545504027493935,0.02255655419557117,0.007101929185960319,0.005635860088238396,0.013247620223356613,0.010442572188089515,0.02076886807197527,0.020050351466092957,0.007889842349618346,0.024874162351976953,0.010175816246843992,0.021890785606355476,0.02748334698371622,0.017769068519726594,0.004704785356642437,0.0032319651151858546,0.008236402630948292,0.020102506964096427,0.008787201438178896,0.024003278491172043,0.006395951906883283,0.0062917674504116925,0.007630804065687366,0.011264746428348541,0.009790146770704545,0.00482537329645853,0.021601273317203098,0.007327655295560738,0.024494801694022246,0.008679868535198792,0.011590450184152487,0.00867941818149452,0.011385489802663169,0.0127457011894824,0.011106882281312448,0.008434706498966096,0.010577310211368955,0.013058032438130274,0.02285875543484673,0.004224989049814316,0.030963611537298118,0.030550202733029174,0.009675175873125426,0.011954618370258723,0.011962278604648493,0.013269434405022021,0.00932871060652545,0.01095928783991263,0.021239444858502723,0.010778714941492787,0.015478493236688295,0.021408570405209902,0.022641170784291606,0.014274012742871734,0.019024324804953828,0.013089798146830835,0.021829028457257687,0.004166745946679656,0.0062927459985407525,0.016322067333836916,0.019402232192148927,0.012226895198840545,0.019061951903490356,0.01928174349000663,0.011721077294320875,0.026379213437866766,0.016708408961926526,0.01970048923431016,0.015795972263427514,0.0056688094459476515,0.014829649221311502,0.019609489171203733,0.008228895600748404,0.01478473975476186,0.006777374813570929,0.007102547596249671,0.0025363970891136302
